id,transaction_id,item_id
50917,30322,1
50918,30323,4
50919,30324,8
50920,30324,5
50921,30324,24
50922,30325,10
50923,30326,4
50924,30327,24
50925,30328,2
50926,30329,2
50927,30330,14
50928,30330,1
50929,30331,6
50930,30331,19
50931,30331,18
50932,30332,3
50933,30333,17
50934,30333,28
50935,30333,20
50936,30334,27
50937,30335,2
50938,30335,37
50939,30335,28
50940,30336,34
50941,30337,6
50942,30338,23
50943,30338,3
50944,30338,19
50945,30339,20
50946,30339,17
50947,30339,11
50948,30340,35
50949,30341,17
50950,30341,12
50951,30342,34
50952,30342,26
50953,30343,23
50954,30343,17
50955,30343,14
50956,30344,37
50957,30345,21
50958,30345,17
50959,30345,37
50960,30345,33
50961,30346,24
50962,30347,17
50963,30347,12
50964,30348,8
50965,30348,17
50966,30348,10
50967,30348,35
50968,30348,37
50969,30348,33
50970,30349,2
50971,30349,17
50972,30349,3
50973,30349,26
50974,30349,22
50975,30350,32
50976,30351,25
50977,30352,20
50978,30353,32
50979,30354,5
50980,30354,31
50981,30354,34
50982,30354,23
50983,30355,34
50984,30356,24
50985,30357,37
50986,30357,13
50987,30357,10
50988,30358,29
50989,30358,6
50990,30358,20
50991,30358,32
50992,30358,22
50993,30359,36
50994,30360,18
50995,30361,19
50996,30362,37
50997,30362,14
50998,30362,24
50999,30362,23
51000,30362,30
51001,30363,21
51002,30363,2
51003,30364,5
51004,30365,4
51005,30366,1
51006,30367,15
51007,30368,16
51008,30369,16
51009,30370,36
51010,30371,5
51011,30372,12
51012,30373,37
51013,30374,1
51014,30375,14
51015,30376,35
51016,30376,12
51017,30377,37
51018,30378,31
51019,30379,37
51020,30379,8
51021,30380,20
51022,30381,16
51023,30381,5
51024,30381,30
51025,30381,20
51026,30381,32
51027,30382,8
51028,30382,6
51029,30382,36
51030,30382,4
51031,30383,6
51032,30384,32
51033,30384,22
51034,30384,8
51035,30385,35
51036,30386,37
51037,30387,35
51038,30388,15
51039,30388,25
51040,30388,18
51041,30389,24
51042,30389,22
51043,30390,9
51044,30391,11
51045,30392,37
51046,30392,20
51047,30393,33
51048,30394,13
51049,30394,15
51050,30395,7
51051,30395,27
51052,30395,10
51053,30395,19
51054,30396,37
51055,30397,23
51056,30398,18
51057,30398,37
51058,30398,7
51059,30398,35
51060,30399,3
51061,30400,37
51062,30401,27
51063,30401,16
51064,30401,24
51065,30402,16
51066,30402,10
51067,30403,37
51068,30404,26
51069,30405,37
51070,30406,23
51071,30406,26
51072,30407,30
51073,30407,14
51074,30408,36
51075,30409,29
51076,30410,26
51077,30410,18
51078,30410,33
51079,30410,22
51080,30411,33
51081,30412,5
51082,30412,35
51083,30412,9
51084,30413,14
51085,30413,23
51086,30413,17
51087,30414,5
51088,30415,6
51089,30415,24
51090,30416,17
51091,30416,25
51092,30417,16
51093,30417,4
51094,30417,8
51095,30417,27
51096,30417,11
51097,30418,4
51098,30418,10
51099,30419,21
51100,30419,36
51101,30419,35
51102,30420,21
51103,30421,20
51104,30421,36
51105,30422,33
51106,30423,27
51107,30423,3
51108,30424,5
51109,30425,24
51110,30426,18
51111,30426,15
51112,30426,36
51113,30426,33
51114,30427,1
51115,30428,5
51116,30429,23
51117,30429,28
51118,30430,31
51119,30430,10
51120,30431,20
51121,30431,31
51122,30432,1
51123,30433,6
51124,30434,36
51125,30434,31
51126,30435,5
51127,30435,37
51128,30436,37
51129,30436,26
51130,30437,14
51131,30437,32
51132,30438,8
51133,30439,36
51134,30440,17
51135,30440,16
51136,30441,36
51137,30442,27
51138,30443,33
51139,30444,16
51140,30444,3
51141,30444,25
51142,30445,12
51143,30445,20
51144,30446,22
51145,30446,21
51146,30447,15
51147,30447,1
51148,30447,7
51149,30448,28
51150,30449,22
51151,30450,15
51152,30450,4
51153,30451,9
51154,30451,23
51155,30451,13
51156,30452,23
51157,30453,27
51158,30454,16
51159,30454,15
51160,30455,34
51161,30456,31
51162,30456,14
51163,30457,2
51164,30458,31
51165,30459,25
51166,30460,32
51167,30461,26
51168,30461,1
51169,30462,24
51170,30462,37
51171,30462,30
51172,30463,18
51173,30464,3
51174,30465,10
51175,30465,25
51176,30465,11
51177,30465,9
51178,30466,37
51179,30467,10
51180,30468,34
51181,30468,12
51182,30469,34
51183,30470,19
51184,30471,9
51185,30472,1
51186,30473,37
51187,30474,34
51188,30475,18
51189,30476,18
51190,30477,20
51191,30478,11
51192,30479,37
51193,30479,30
51194,30479,2
51195,30480,37
51196,30481,37
51197,30482,37
51198,30483,15
51199,30484,5
51200,30485,13
51201,30486,29
51202,30486,28
51203,30486,3
51204,30486,24
51205,30487,21
51206,30487,13
51207,30488,24
51208,30489,17
51209,30490,36
51210,30491,31
51211,30491,15
51212,30491,28
51213,30492,26
51214,30492,10
51215,30493,15
51216,30494,37
51217,30494,2
51218,30495,34
51219,30495,22
51220,30495,4
51221,30495,36
51222,30495,34
51223,30495,22
51224,30495,21
51225,30496,14
51226,30497,36
51227,30498,12
51228,30499,6
51229,30499,25
51230,30500,26
51231,30500,19
51232,30500,29
51233,30500,2
51234,30501,35
51235,30502,3
51236,30503,16
51237,30504,3
51238,30504,35
51239,30504,8
51240,30505,5
51241,30505,34
51242,30505,16
51243,30505,21
51244,30505,25
51245,30506,37
51246,30507,19
51247,30507,13
51248,30507,24
51249,30507,35
51250,30508,26
51251,30508,24
51252,30509,3
51253,30509,25
51254,30510,23
51255,30510,6
51256,30510,22
51257,30510,27
51258,30511,23
51259,30511,21
51260,30512,25
51261,30513,24
51262,30513,14
51263,30513,25
51264,30514,14
51265,30514,3
51266,30514,5
51267,30514,19
51268,30514,24
51269,30514,26
51270,30515,31
51271,30516,13
51272,30517,10
51273,30518,23
51274,30518,21
51275,30519,12
51276,30520,28
51277,30521,18
51278,30521,19
51279,30521,26
51280,30521,3
51281,30521,5
51282,30522,36
51283,30523,30
51284,30524,7
51285,30525,33
51286,30526,25
51287,30527,37
51288,30528,26
51289,30529,32
51290,30530,11
51291,30530,35
51292,30531,7
51293,30532,34
51294,30533,23
51295,30534,22
51296,30535,34
51297,30536,34
51298,30536,19
51299,30536,5
51300,30537,2
51301,30538,1
51302,30538,19
51303,30539,37
51304,30540,14
51305,30541,34
51306,30542,9
51307,30542,33
51308,30542,17
51309,30543,18
51310,30543,29
51311,30544,23
51312,30545,18
51313,30546,13
51314,30547,14
51315,30548,28
51316,30549,24
51317,30550,36
51318,30551,26
51319,30552,8
51320,30553,19
51321,30553,15
51322,30553,22
51323,30553,3
51324,30554,1
51325,30555,37
51326,30556,10
51327,30556,29
51328,30556,15
51329,30557,6
51330,30557,13
51331,30558,35
51332,30558,14
51333,30558,33
51334,30559,21
51335,30559,37
51336,30560,30
51337,30560,26
51338,30560,18
51339,30560,7
51340,30561,5
51341,30561,15
51342,30561,16
51343,30562,37
51344,30563,21
51345,30564,34
51346,30565,15
51347,30566,36
51348,30567,19
51349,30568,7
51350,30569,30
51351,30569,6
51352,30570,3
51353,30571,33
51354,30572,12
51355,30573,37
51356,30574,16
51357,30575,28
51358,30576,7
51359,30577,18
51360,30578,27
51361,30578,17
51362,30579,14
51363,30580,18
51364,30581,12
51365,30581,32
51366,30581,18
51367,30582,29
51368,30583,28
51369,30584,10
51370,30584,36
51371,30584,5
51372,30584,31
51373,30584,7
51374,30584,14
51375,30585,19
51376,30585,16
51377,30585,26
51378,30585,22
51379,30586,9
51380,30587,35
51381,30587,2
51382,30587,8
51383,30587,1
51384,30587,22
51385,30588,19
51386,30588,29
51387,30589,22
51388,30589,1
51389,30590,4
51390,30591,19
51391,30592,18
51392,30593,29
51393,30593,8
51394,30593,9
51395,30593,3
51396,30594,23
51397,30595,31
51398,30596,13
51399,30597,37
51400,30597,2
51401,30597,9
51402,30597,29
51403,30598,7
51404,30598,10
51405,30598,27
51406,30598,26
51407,30599,24
51408,30599,13
51409,30600,23
51410,30601,8
51411,30602,13
51412,30603,20
51413,30604,37
51414,30605,19
51415,30606,7
51416,30606,3
51417,30606,12
51418,30607,1
51419,30608,7
51420,30609,6
51421,30609,1
51422,30609,23
51423,30609,4
51424,30609,30
51425,30610,11
51426,30610,12
51427,30611,4
51428,30612,6
51429,30612,14
51430,30612,36
51431,30612,20
51432,30613,23
51433,30613,33
51434,30614,10
51435,30615,12
51436,30616,19
51437,30616,13
51438,30617,22
51439,30618,22
51440,30619,36
51441,30620,35
51442,30620,17
51443,30620,4
51444,30620,24
51445,30620,30
51446,30620,21
51447,30620,20
51448,30621,15
51449,30622,10
51450,30623,15
51451,30624,25
51452,30625,28
51453,30625,6
51454,30626,10
51455,30626,2
51456,30627,37
51457,30628,10
51458,30629,9
51459,30630,23
51460,30631,2
51461,30631,33
51462,30632,10
51463,30633,28
51464,30634,12
51465,30634,26
51466,30634,5
51467,30635,9
51468,30636,23
51469,30636,21
51470,30637,2
51471,30638,23
51472,30639,22
51473,30640,10
51474,30641,1
51475,30642,22
51476,30643,17
51477,30644,32
51478,30644,35
51479,30644,24
51480,30645,31
51481,30646,22
51482,30647,26
51483,30647,21
51484,30647,7
51485,30647,23
51486,30648,2
51487,30649,17
51488,30649,14
51489,30650,19
51490,30651,13
51491,30652,5
51492,30652,14
51493,30653,21
51494,30653,6
51495,30653,28
51496,30653,11
51497,30653,12
51498,30653,9
51499,30653,1
51500,30654,1
51501,30655,24
51502,30656,26
51503,30657,28
51504,30657,29
51505,30657,25
51506,30658,24
51507,30659,2
51508,30659,23
51509,30659,29
51510,30659,9
51511,30660,36
51512,30661,25
51513,30661,15
51514,30662,2
51515,30663,37
51516,30664,2
51517,30665,14
51518,30666,26
51519,30666,15
51520,30666,4
51521,30666,27
51522,30667,5
51523,30668,11
51524,30668,30
51525,30669,22
51526,30670,22
51527,30671,11
51528,30672,18
51529,30672,26
51530,30672,23
51531,30672,4
51532,30673,17
51533,30674,19
51534,30675,34
51535,30675,18
51536,30675,15
51537,30675,35
51538,30676,2
51539,30677,21
51540,30678,8
51541,30679,34
51542,30680,37
51543,30681,6
51544,30682,37
51545,30682,24
51546,30683,7
51547,30683,18
51548,30683,21
51549,30684,28
51550,30684,37
51551,30684,6
51552,30685,3
51553,30685,34
51554,30685,24
51555,30686,14
51556,30686,25
51557,30687,11
51558,30687,28
51559,30687,9
51560,30688,1
51561,30689,33
51562,30689,3
51563,30689,37
51564,30690,14
51565,30690,31
51566,30691,37
51567,30692,11
51568,30692,17
51569,30692,18
51570,30693,33
51571,30694,27
51572,30695,27
51573,30696,2
51574,30697,29
51575,30697,15
51576,30697,17
51577,30698,12
51578,30699,12
51579,30700,16
51580,30700,29
51581,30701,37
51582,30702,16
51583,30703,36
51584,30704,3
51585,30705,23
51586,30706,11
51587,30707,17
51588,30708,33
51589,30708,2
51590,30709,5
51591,30710,15
51592,30711,34
51593,30712,12
51594,30712,4
51595,30712,9
51596,30713,16
51597,30714,13
51598,30715,37
51599,30716,37
51600,30716,3
51601,30717,11
51602,30717,36
51603,30717,26
51604,30717,27
51605,30718,4
51606,30719,1
51607,30720,34
51608,30721,22
51609,30722,31
51610,30723,1
51611,30723,20
51612,30724,30
51613,30725,5
51614,30726,12
51615,30727,5
51616,30727,25
51617,30728,14
51618,30729,10
51619,30729,4
51620,30729,5
51621,30730,31
51622,30731,36
51623,30732,37
51624,30733,20
51625,30734,28
51626,30734,35
51627,30734,15
51628,30734,22
51629,30735,9
51630,30736,37
51631,30737,24
51632,30738,23
51633,30739,28
51634,30739,14
51635,30739,34
51636,30739,27
51637,30740,35
51638,30740,28
51639,30741,19
51640,30742,36
51641,30742,21
51642,30743,17
51643,30743,34
51644,30744,32
51645,30744,37
51646,30744,26
51647,30744,35
51648,30744,30
51649,30745,9
51650,30746,2
51651,30747,10
51652,30748,33
51653,30749,7
51654,30750,34
51655,30751,36
51656,30752,15
51657,30752,32
51658,30752,21
51659,30753,37
51660,30754,28
51661,30755,2
51662,30755,11
51663,30756,11
51664,30757,8
51665,30757,9
51666,30758,24
51667,30759,36
51668,30759,20
51669,30760,10
51670,30761,14
51671,30762,35
51672,30762,1
51673,30762,8
51674,30763,7
51675,30764,22
51676,30765,36
51677,30766,1
51678,30767,36
51679,30768,17
51680,30769,21
51681,30769,26
51682,30770,19
51683,30771,10
51684,30772,24
51685,30772,8
51686,30772,29
51687,30772,22
51688,30772,36
51689,30773,12
51690,30773,11
51691,30774,28
51692,30774,18
51693,30775,13
51694,30776,35
51695,30776,30
51696,30776,7
51697,30777,17
51698,30778,14
51699,30779,17
51700,30780,17
51701,30781,16
51702,30781,21
51703,30782,35
51704,30783,36
51705,30784,36
51706,30785,37
51707,30786,25
51708,30786,23
51709,30787,17
51710,30788,14
51711,30789,36
51712,30790,17
51713,30791,33
51714,30792,7
51715,30792,11
51716,30792,25
51717,30792,37
51718,30793,34
51719,30794,26
51720,30795,23
51721,30796,7
51722,30796,29
51723,30796,9
51724,30797,36
51725,30797,22
51726,30798,35
51727,30799,24
51728,30800,26
51729,30801,12
51730,30801,18
51731,30802,37
51732,30803,4
51733,30804,17
51734,30804,4
51735,30805,24
51736,30806,19
51737,30806,5
51738,30807,10
51739,30807,32
51740,30807,1
51741,30807,36
51742,30808,4
51743,30809,33
51744,30809,26
51745,30809,1
51746,30809,8
51747,30809,16
51748,30809,17
51749,30809,28
51750,30809,18
51751,30809,15
51752,30810,28
51753,30810,24
51754,30810,30
51755,30810,15
51756,30810,20
51757,30811,20
51758,30812,37
51759,30813,31
51760,30813,36
51761,30813,32
51762,30814,9
51763,30814,16
51764,30815,37
51765,30816,32
51766,30816,8
51767,30817,27
51768,30818,13
51769,30819,36
51770,30820,23
51771,30821,16
51772,30822,26
51773,30823,35
51774,30824,7
51775,30825,9
51776,30826,8
51777,30826,33
51778,30826,32
51779,30827,34
51780,30828,20
51781,30829,1
51782,30830,37
51783,30831,28
51784,30831,29
51785,30832,26
51786,30832,34
51787,30832,20
51788,30832,37
51789,30832,16
51790,30833,5
51791,30833,3
51792,30834,35
51793,30835,15
51794,30835,19
51795,30835,9
51796,30836,8
51797,30837,26
51798,30837,36
51799,30837,17
51800,30837,27
51801,30837,35
51802,30838,33
51803,30838,26
51804,30838,2
51805,30839,25
51806,30839,33
51807,30840,27
51808,30841,36
51809,30842,19
51810,30843,37
51811,30844,33
51812,30845,7
51813,30846,34
51814,30846,19
51815,30846,37
51816,30846,31
51817,30847,37
51818,30848,5
51819,30848,7
51820,30849,3
51821,30850,25
51822,30851,5
51823,30852,2
51824,30852,34
51825,30853,12
51826,30853,23
51827,30853,25
51828,30853,13
51829,30853,37
51830,30854,37
51831,30855,14
51832,30855,4
51833,30856,28
51834,30856,15
51835,30856,8
51836,30857,5
51837,30858,26
51838,30859,5
51839,30860,13
51840,30861,6
51841,30862,37
51842,30863,10
51843,30864,23
51844,30865,10
51845,30866,36
51846,30867,11
51847,30868,34
51848,30869,5
51849,30870,27
51850,30871,17
51851,30871,5
51852,30871,2
51853,30872,29
51854,30872,34
51855,30872,7
51856,30873,21
51857,30874,21
51858,30875,21
51859,30876,36
51860,30876,17
51861,30877,20
51862,30877,35
51863,30878,36
51864,30879,25
51865,30880,15
51866,30881,9
51867,30881,35
51868,30882,13
51869,30883,13
51870,30883,35
51871,30884,37
51872,30885,36
51873,30886,1
51874,30887,11
51875,30888,36
51876,30889,30
51877,30890,35
51878,30890,5
51879,30891,36
51880,30891,22
51881,30891,5
51882,30892,25
51883,30893,8
51884,30893,10
51885,30894,28
51886,30895,33
51887,30895,36
51888,30895,31
51889,30896,36
51890,30896,7
51891,30896,31
51892,30897,24
51893,30897,21
51894,30897,4
51895,30898,15
51896,30899,33
51897,30899,36
51898,30900,20
51899,30901,27
51900,30902,31
51901,30902,35
51902,30902,10
51903,30902,28
51904,30903,33
51905,30904,4
51906,30905,28
51907,30905,24
51908,30905,12
51909,30905,32
51910,30905,26
51911,30906,34
51912,30907,14
51913,30908,13
51914,30908,26
51915,30908,7
51916,30909,3
51917,30910,13
51918,30911,25
51919,30912,36
51920,30913,14
51921,30914,29
51922,30915,5
51923,30916,35
51924,30916,18
51925,30916,17
51926,30916,11
51927,30917,29
51928,30918,15
51929,30919,37
51930,30920,34
51931,30920,4
51932,30921,19
51933,30922,28
51934,30922,24
51935,30923,26
51936,30924,37
51937,30925,33
51938,30926,9
51939,30927,8
51940,30927,14
51941,30927,20
51942,30928,4
51943,30929,29
51944,30930,35
51945,30931,8
51946,30932,5
51947,30933,10
51948,30934,3
51949,30935,37
51950,30935,27
51951,30935,29
51952,30935,9
51953,30935,31
51954,30935,30
51955,30936,16
51956,30937,33
51957,30937,22
51958,30938,11
51959,30939,33
51960,30940,20
51961,30941,21
51962,30942,6
51963,30943,15
51964,30943,16
51965,30944,35
51966,30945,18
51967,30946,9
51968,30947,11
51969,30948,36
51970,30949,26
51971,30950,37
51972,30950,14
51973,30950,29
51974,30950,2
51975,30951,15
51976,30952,7
51977,30952,2
51978,30952,18
51979,30952,11
51980,30953,28
51981,30954,7
51982,30955,25
51983,30956,11
51984,30957,16
51985,30957,14
51986,30957,7
51987,30958,26
51988,30958,1
51989,30958,11
51990,30959,34
51991,30959,3
51992,30959,1
51993,30959,17
51994,30960,16
51995,30960,3
51996,30960,13
51997,30960,26
51998,30961,20
51999,30962,11
52000,30962,34
52001,30963,24
52002,30964,36
52003,30965,11
52004,30966,21
52005,30967,21
52006,30967,8
52007,30968,23
52008,30968,31
52009,30968,16
52010,30968,25
52011,30969,12
52012,30969,18
52013,30970,21
52014,30971,37
52015,30972,15
52016,30973,23
52017,30974,23
52018,30975,36
52019,30975,35
52020,30976,15
52021,30977,37
52022,30977,14
52023,30977,34
52024,30978,16
52025,30978,25
52026,30978,37
52027,30979,20
52028,30979,33
52029,30980,4
52030,30980,1
52031,30980,7
52032,30980,16
52033,30980,34
52034,30981,9
52035,30982,22
52036,30983,16
52037,30984,23
52038,30985,6
52039,30985,9
52040,30985,15
52041,30985,3
52042,30986,23
52043,30986,20
52044,30987,2
52045,30988,6
52046,30988,10
52047,30989,23
52048,30990,26
52049,30991,30
52050,30992,24
52051,30992,15
52052,30993,33
52053,30993,37
52054,30993,18
52055,30994,5
52056,30995,34
52057,30996,4
52058,30997,3
52059,30997,28
52060,30997,32
52061,30998,36
52062,30999,27
52063,31000,35
52064,31000,3
52065,31001,8
52066,31002,37
52067,31003,8
52068,31004,17
52069,31004,18
52070,31005,4
52071,31006,37
52072,31007,19
52073,31008,31
52074,31009,22
52075,31010,15
52076,31011,15
52077,31012,26
52078,31013,5
52079,31013,4
52080,31014,34
52081,31015,15
52082,31016,19
52083,31017,19
52084,31017,7
52085,31017,36
52086,31018,4
52087,31019,6
52088,31020,24
52089,31021,1
52090,31021,28
52091,31021,22
52092,31022,19
52093,31022,22
52094,31023,25
52095,31023,20
52096,31023,24
52097,31023,23
52098,31023,13
52099,31023,23
52100,31023,8
52101,31023,19
52102,31024,37
52103,31024,19
52104,31024,8
52105,31024,31
52106,31025,27
52107,31026,31
52108,31027,17
52109,31028,14
52110,31029,9
52111,31029,5
52112,31029,34
52113,31030,18
52114,31030,5
52115,31030,17
52116,31030,21
52117,31031,24
52118,31032,22
52119,31032,2
52120,31032,24
52121,31032,23
52122,31032,25
52123,31033,25
52124,31033,20
52125,31034,35
52126,31035,25
52127,31036,28
52128,31037,7
52129,31038,7
52130,31039,3
52131,31040,16
52132,31040,25
52133,31040,33
52134,31040,23
52135,31041,25
52136,31041,10
52137,31041,6
52138,31041,13
52139,31042,2
52140,31043,12
52141,31044,12
52142,31045,4
52143,31045,13
52144,31045,10
52145,31045,18
52146,31046,7
52147,31046,32
52148,31046,5
52149,31046,15
52150,31046,14
52151,31046,37
52152,31047,37
52153,31048,1
52154,31048,18
52155,31049,5
52156,31049,19
52157,31050,15
52158,31051,36
52159,31052,22
52160,31053,16
52161,31054,23
52162,31055,7
52163,31055,9
52164,31055,36
52165,31056,27
52166,31056,2
52167,31057,16
52168,31058,19
52169,31059,28
52170,31060,26
52171,31061,31
52172,31062,23
52173,31062,1
52174,31062,15
52175,31063,5
52176,31064,35
52177,31065,22
52178,31066,29
52179,31067,16
52180,31067,29
52181,31068,37
52182,31068,1
52183,31069,11
52184,31070,36
52185,31070,8
52186,31071,37
52187,31072,34
52188,31073,6
52189,31074,16
52190,31075,37
52191,31076,36
52192,31077,23
52193,31078,2
52194,31079,1
52195,31079,35
52196,31079,5
52197,31080,18
52198,31081,33
52199,31082,5
52200,31083,2
52201,31084,2
52202,31085,16
52203,31086,35
52204,31087,11
52205,31087,17
52206,31088,18
52207,31089,35
52208,31090,1
52209,31091,2
52210,31092,17
52211,31093,33
52212,31094,16
52213,31095,3
52214,31096,23
52215,31097,5
52216,31097,35
52217,31097,4
52218,31097,30
52219,31097,24
52220,31098,6
52221,31099,36
52222,31100,22
52223,31101,10
52224,31102,16
52225,31103,16
52226,31104,37
52227,31104,33
52228,31105,25
52229,31105,20
52230,31105,10
52231,31105,2
52232,31105,5
52233,31106,15
52234,31107,14
52235,31108,11
52236,31109,16
52237,31110,10
52238,31111,30
52239,31112,16
52240,31112,7
52241,31112,14
52242,31112,12
52243,31113,7
52244,31114,9
52245,31115,13
52246,31116,37
52247,31116,9
52248,31116,10
52249,31117,13
52250,31118,31
52251,31119,32
52252,31119,15
52253,31119,11
52254,31119,26
52255,31120,37
52256,31121,31
52257,31122,28
52258,31123,28
52259,31123,2
52260,31124,33
52261,31124,9
52262,31125,1
52263,31125,3
52264,31125,12
52265,31125,34
52266,31126,9
52267,31126,2
52268,31127,36
52269,31128,17
52270,31129,20
52271,31130,10
52272,31130,15
52273,31131,7
52274,31132,15
52275,31133,37
52276,31134,34
52277,31135,22
52278,31136,20
52279,31136,9
52280,31137,17
52281,31138,23
52282,31139,31
52283,31139,28
52284,31139,13
52285,31140,1
52286,31141,18
52287,31141,1
52288,31141,31
52289,31142,35
52290,31143,34
52291,31143,17
52292,31144,18
52293,31145,26
52294,31145,34
52295,31146,11
52296,31146,21
52297,31147,5
52298,31147,8
52299,31148,23
52300,31149,21
52301,31149,34
52302,31149,33
52303,31150,16
52304,31151,37
52305,31152,23
52306,31153,35
52307,31154,17
52308,31154,26
52309,31154,37
52310,31154,1
52311,31155,21
52312,31156,1
52313,31157,26
52314,31158,17
52315,31159,8
52316,31160,16
52317,31160,29
52318,31161,35
52319,31161,37
52320,31162,18
52321,31162,14
52322,31162,33
52323,31162,16
52324,31162,17
52325,31163,17
52326,31163,37
52327,31164,8
52328,31165,5
52329,31166,31
52330,31167,5
52331,31167,8
52332,31168,17
52333,31168,4
52334,31169,33
52335,31169,37
52336,31170,31
52337,31170,33
52338,31170,36
52339,31170,11
52340,31171,7
52341,31172,2
52342,31173,17
52343,31174,33
52344,31174,25
52345,31174,10
52346,31174,37
52347,31174,4
52348,31175,1
52349,31176,12
52350,31177,10
52351,31177,2
52352,31177,12
52353,31177,3
52354,31178,24
52355,31178,28
52356,31179,36
52357,31180,32
52358,31180,24
52359,31180,37
52360,31181,28
52361,31181,21
52362,31182,16
52363,31182,9
52364,31182,27
52365,31182,5
52366,31183,15
52367,31184,11
52368,31185,34
52369,31186,1
52370,31187,11
52371,31188,17
52372,31189,15
52373,31190,35
52374,31190,26
52375,31191,4
52376,31191,23
52377,31192,25
52378,31193,37
52379,31193,21
52380,31193,12
52381,31193,9
52382,31193,10
52383,31193,27
52384,31193,27
52385,31194,5
52386,31195,35
52387,31196,37
52388,31197,4
52389,31197,32
52390,31197,31
52391,31198,27
52392,31198,14
52393,31199,36
52394,31200,22
52395,31200,37
52396,31200,31
52397,31200,23
52398,31201,1
52399,31202,24
52400,31202,35
52401,31203,3
52402,31203,10
52403,31204,24
52404,31204,18
52405,31204,13
52406,31204,12
52407,31204,26
52408,31205,19
52409,31206,37
52410,31207,27
52411,31207,24
52412,31207,14
52413,31208,23
52414,31209,16
52415,31209,19
52416,31209,23
52417,31209,37
52418,31210,7
52419,31210,37
52420,31211,35
52421,31212,34
52422,31213,35
52423,31214,8
52424,31214,32
52425,31215,1
52426,31216,5
52427,31216,36
52428,31217,37
52429,31218,33
52430,31219,36
52431,31220,10
52432,31220,28
52433,31220,11
52434,31220,6
52435,31221,17
52436,31222,23
52437,31223,11
52438,31224,36
52439,31225,27
52440,31225,3
52441,31225,19
52442,31226,33
52443,31227,23
52444,31227,11
52445,31227,9
52446,31227,19
52447,31227,19
52448,31227,23
52449,31227,25
52450,31227,28
52451,31228,9
52452,31229,17
52453,31230,33
52454,31231,5
52455,31231,21
52456,31232,29
52457,31233,6
52458,31233,7
52459,31233,20
52460,31234,35
52461,31234,36
52462,31235,8
52463,31235,2
52464,31235,37
52465,31235,14
52466,31235,36
52467,31235,3
52468,31236,24
52469,31237,32
52470,31237,29
52471,31237,37
52472,31238,23
52473,31238,8
52474,31238,36
52475,31239,16
52476,31239,33
52477,31240,23
52478,31240,18
52479,31241,26
52480,31241,24
52481,31241,27
52482,31241,25
52483,31242,36
52484,31243,29
52485,31243,3
52486,31243,17
52487,31244,18
52488,31245,4
52489,31246,13
52490,31247,11
52491,31247,33
52492,31248,24
52493,31248,29
52494,31248,10
52495,31249,25
52496,31249,34
52497,31250,28
52498,31251,12
52499,31252,12
52500,31253,20
52501,31254,21
52502,31255,37
52503,31256,12
52504,31256,6
52505,31256,6
52506,31257,20
52507,31257,4
52508,31257,7
52509,31257,24
52510,31258,2
52511,31259,11
52512,31259,35
52513,31260,16
52514,31260,15
52515,31260,8
52516,31261,7
52517,31262,33
52518,31263,4
52519,31264,9
52520,31265,36
52521,31266,29
52522,31266,26
52523,31267,12
52524,31268,18
52525,31269,37
52526,31269,16
52527,31270,4
52528,31270,32
52529,31271,8
52530,31271,17
52531,31271,25
52532,31272,16
52533,31273,5
52534,31274,35
52535,31274,6
52536,31275,26
52537,31276,15
52538,31277,27
52539,31278,28
52540,31278,35
52541,31279,27
52542,31279,17
52543,31279,24
52544,31279,4
52545,31279,33
52546,31280,18
52547,31280,8
52548,31280,9
52549,31280,1
52550,31281,29
52551,31281,9
52552,31281,12
52553,31281,7
52554,31282,34
52555,31283,25
52556,31284,24
52557,31285,4
52558,31286,37
52559,31287,9
52560,31288,19
52561,31289,1
52562,31290,12
52563,31291,20
52564,31291,24
52565,31292,5
52566,31293,36
52567,31294,21
52568,31295,34
52569,31296,3
52570,31297,28
52571,31297,6
52572,31298,37
52573,31298,30
52574,31299,35
52575,31300,13
52576,31300,29
52577,31301,33
52578,31302,17
52579,31303,25
52580,31303,9
52581,31303,37
52582,31304,35
52583,31305,35
52584,31306,36
52585,31307,23
52586,31307,24
52587,31308,9
52588,31309,36
52589,31310,19
52590,31310,27
52591,31310,30
52592,31310,28
52593,31311,36
52594,31312,17
52595,31313,25
52596,31313,26
52597,31314,3
52598,31314,13
52599,31315,33
52600,31316,10
52601,31316,5
52602,31316,37
52603,31317,16
52604,31318,37
52605,31319,24
52606,31320,7
52607,31321,20
52608,31321,10
52609,31322,18
52610,31323,36
52611,31324,16
52612,31325,33
52613,31326,24
52614,31327,23
52615,31328,36
52616,31329,33
52617,31329,21
52618,31330,34
52619,31331,19
52620,31332,10
52621,31333,2
52622,31334,25
52623,31335,35
52624,31335,16
52625,31336,14
52626,31337,17
52627,31337,34
52628,31337,27
52629,31337,31
52630,31338,34
52631,31339,36
52632,31340,36
52633,31340,32
52634,31341,14
52635,31342,34
52636,31343,18
52637,31344,29
52638,31344,32
52639,31344,11
52640,31344,17
52641,31344,8
52642,31344,27
52643,31344,37
52644,31345,4
52645,31346,4
52646,31346,25
52647,31346,16
52648,31347,13
52649,31347,18
52650,31348,21
52651,31349,23
52652,31349,17
52653,31350,12
52654,31351,37
52655,31352,19
52656,31353,20
52657,31354,22
52658,31355,37
52659,31356,15
52660,31357,30
52661,31358,6
52662,31358,29
52663,31358,2
52664,31358,1
